window_start,window_end,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,total_bytes,unique_destinations,unique_destination_ports,unique_source_ports,protocol_count,flow_duration,packets_per_second,syn_count,syn_ratio,rst_count,rst_ratio,ssh_packet_count,ssh_ratio,avg_interarrival_time,std_interarrival_time,max_packets_per_second,source_file,attack_type
2026-06-23T23:20:50+00:00,2026-06-23T23:20:58.756704092+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,86.88888888888889,25.422843815244608,70,142,782,1,0,0,1,8.016904,1.1226278872741895,0,0.0,0,0.0,0,0.0,1.0021130145,0.3473442848327554,2,nmap_03.pcap,nmap
2026-06-23T23:21:00+00:00,2026-06-23T23:21:09.984472036+00:00,172.16.46.130,172.16.46.135,53839,21568,UDP,13,65.07692307692308,9.269150973164349,60,82,846,1,11,3,1,9.623453,1.350866471733171,0,0.0,0,0.0,0,0.0,0.8019544283333334,0.0002966416403106966,2,nmap_03.pcap,nmap
2026-06-23T23:21:00+00:00,2026-06-23T23:21:09.984572887+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,77.27272727272727,15.4277843167974,70,110,850,1,0,0,1,9.623369,1.1430508380173305,0,0.0,0,0.0,0,0.0,0.9623369931999998,0.32086372429243887,2,nmap_03.pcap,nmap
2026-06-23T23:21:10+00:00,2026-06-23T23:21:19.604090929+00:00,172.16.46.130,172.16.46.135,53839,32769,UDP,14,75.57142857142857,18.626840410372054,60,114,1058,1,10,2,1,8.817775,1.5877021130614017,0,0.0,0,0.0,0,0.0,0.6782904588461539,0.2892232534149564,2,nmap_03.pcap,nmap
2026-06-23T23:21:10+00:00,2026-06-23T23:21:18.803215027+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,94.88888888888889,29.800985980871484,70,142,854,1,0,0,1,8.016797,1.1226428709620562,0,0.0,0,0.0,0,0.0,1.00209963325,0.347099028265143,2,nmap_03.pcap,nmap
2026-06-23T23:21:20+00:00,2026-06-23T23:21:29.228379011+00:00,172.16.46.130,172.16.46.135,53839,7,UDP,12,65.5,9.526279441628825,60,82,786,1,10,4,1,8.822077,1.3602239019224158,0,0.0,0,0.0,0,0.0,0.802007089909091,0.00022431137002733604,2,nmap_03.pcap,nmap
2026-06-23T23:21:20+00:00,2026-06-23T23:21:29.228507996+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,12,88.5,32.00390601161052,70,183,1062,3,2,2,2,8.822098,1.3602206640642622,0,0.0,0,0.0,0,0.0,0.8020089973636364,0.42922822443540376,3,nmap_03.pcap,nmap
2026-06-23T23:21:20+00:00,2026-06-23T23:21:21.409101009+00:00,172.16.46.2,172.16.46.135,53,44499,UDP,1,257.0,0.0,257,257,257,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:21:30+00:00,2026-06-23T23:21:39.653642893+00:00,172.16.46.130,172.16.46.135,53839,17989,UDP,13,65.84615384615384,15.078492853914877,60,114,856,1,11,2,1,9.624094,1.3507764990657822,0,0.0,0,0.0,0,0.0,0.8020079135833332,0.0002566598377546481,2,nmap_03.pcap,nmap
2026-06-23T23:21:30+00:00,2026-06-23T23:21:39.653755903+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,80.18181818181819,22.650780367123545,70,142,882,1,0,0,1,9.624082,1.142966155109651,0,0.0,0,0.0,0,0.0,0.9624082802999998,0.32092398893602314,2,nmap_03.pcap,nmap
2026-06-23T23:21:40+00:00,2026-06-23T23:21:49.275239944+00:00,172.16.46.130,172.16.46.135,53839,4045,UDP,14,72.57142857142857,10.887176504718658,60,82,1016,1,9,3,1,8.819592,1.5873750168942056,0,0.0,0,0.0,0,0.0,0.6784302270769231,0.28928274606217375,2,nmap_03.pcap,nmap
2026-06-23T23:21:40+00:00,2026-06-23T23:21:49.275356054+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,87.77777777777777,19.876159799998128,70,110,790,1,0,0,1,8.017625,1.1225269328510623,0,0.0,0,0.0,0,0.0,1.00220313675,0.3472185835786545,2,nmap_03.pcap,nmap
2026-06-23T23:21:50+00:00,2026-06-23T23:21:59.697596073+00:00,172.16.46.130,172.16.46.135,53839,639,UDP,13,66.76923076923077,10.153846153846153,60,82,868,1,11,3,1,9.621201,1.3511826642016938,0,0.0,0,0.0,0,0.0,0.8017668326666666,0.0003240296597911732,2,nmap_03.pcap,nmap
2026-06-23T23:21:50+00:00,2026-06-23T23:21:59.697705984+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,84.54545454545455,19.241827716833388,70,110,930,1,0,0,1,9.621206,1.1433078140100108,0,0.0,0,0.0,0,0.0,0.9621206044999999,0.32088058963362387,2,nmap_03.pcap,nmap
2026-06-23T23:22:00+00:00,2026-06-23T23:22:09.319518089+00:00,172.16.46.130,172.16.46.135,53839,402,UDP,12,63.666666666666664,8.19891591749923,60,82,764,1,9,3,1,8.819895,1.3605604148348704,0,0.0,0,0.0,0,0.0,0.8018087256363636,0.00026878956719040924,2,nmap_03.pcap,nmap
2026-06-23T23:22:00+00:00,2026-06-23T23:22:09.319644928+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,78.88888888888889,16.62958838566196,70,110,710,1,0,0,1,8.018394,1.1224192774762627,0,0.0,0,0.0,0,0.0,1.002299368375,0.34739636445498295,2,nmap_03.pcap,nmap
2026-06-23T23:22:10+00:00,2026-06-23T23:22:19.743277073+00:00,172.16.46.130,172.16.46.135,53839,443,UDP,15,76.33333333333333,20.276971064622927,60,114,1145,1,11,3,1,9.6225,1.5588464536243178,0,0.0,0,0.0,0,0.0,0.6873214415,0.28059722761133493,4,nmap_03.pcap,nmap
2026-06-23T23:22:10+00:00,2026-06-23T23:22:19.743365049+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,88.72727272727273,23.97381491654786,70,142,976,1,0,0,1,9.622462,1.143158580413204,0,0.0,0,0.0,0,0.0,0.9622462034,0.32085426517769694,2,nmap_03.pcap,nmap
2026-06-23T23:22:20+00:00,2026-06-23T23:22:29.365993977+00:00,172.16.46.130,172.16.46.135,53839,687,UDP,12,69.16666666666667,10.846146269015962,60,82,830,1,10,3,1,8.820641,1.3604453463189352,0,0.0,0,0.0,0,0.0,0.801876545,0.00040341127838946703,2,nmap_03.pcap,nmap
2026-06-23T23:22:20+00:00,2026-06-23T23:22:29.366120100+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,83.33333333333333,18.856180831641268,70,110,750,1,0,0,1,8.018607,1.1223894624091193,0,0.0,0,0.0,0,0.0,1.0023258925,0.3474523363929959,2,nmap_03.pcap,nmap
2026-06-23T23:22:30+00:00,2026-06-23T23:22:39.788616896+00:00,172.16.46.130,172.16.46.135,53839,19489,UDP,14,71.71428571428571,15.61788613567594,60,114,1004,1,11,2,1,9.620595,1.4552114500194635,0,0.0,0,0.0,0,0.0,0.7400458409230768,0.21363144056850675,3,nmap_03.pcap,nmap
2026-06-23T23:22:30+00:00,2026-06-23T23:22:39.788768053+00:00,172.16.46.135,172.16.46.130,0,4460,TCP,26,141.34615384615384,131.1408351317516,54,413,3675,6,1,5,2,9.62063,2.702525718170224,5,0.19230769230769232,0,0.0,0,0.0,0.38482520104,0.4323390443098904,10,nmap_03.pcap,nmap
2026-06-23T23:22:30+00:00,2026-06-23T23:22:33.352104902+00:00,185.125.190.121,172.16.46.135,4460,41022,TCP,2,60.0,0.0,60,60,120,1,1,1,1,0.001312,2.0,1,0.5,0,0.0,0,0.0,0.001312017,0.0,2,nmap_03.pcap,nmap
2026-06-23T23:22:30+00:00,2026-06-23T23:22:32.740669012+00:00,185.125.190.122,172.16.46.135,4460,44024,TCP,2,60.0,0.0,60,60,120,1,1,1,1,0.002309,2.0,1,0.5,0,0.0,0,0.0,0.002309084,0.0,2,nmap_03.pcap,nmap
2026-06-23T23:22:30+00:00,2026-06-23T23:22:33.139996052+00:00,185.125.190.123,172.16.46.135,4460,51414,TCP,2,60.0,0.0,60,60,120,1,1,1,1,0.001327,2.0,1,0.5,0,0.0,0,0.0,0.001327992,0.0,2,nmap_03.pcap,nmap
2026-06-23T23:22:30+00:00,2026-06-23T23:22:33.511821985+00:00,91.189.91.112,172.16.46.135,4460,43514,TCP,2,60.0,0.0,60,60,120,1,1,1,1,0.00109,2.0,1,0.5,0,0.0,0,0.0,0.001090049,0.0,2,nmap_03.pcap,nmap
2026-06-23T23:22:30+00:00,2026-06-23T23:22:32.864801884+00:00,91.189.91.113,172.16.46.135,4460,35462,TCP,2,60.0,0.0,60,60,120,1,1,1,1,0.001238,2.0,1,0.5,0,0.0,0,0.0,0.001238823,0.0,2,nmap_03.pcap,nmap
2026-06-23T23:22:40+00:00,2026-06-23T23:22:49.409740925+00:00,172.16.46.130,172.16.46.135,53839,22043,UDP,12,69.16666666666667,10.846146269015962,60,82,830,1,9,3,1,8.818999999999999,1.360698491892505,0,0.0,0,0.0,0,0.0,0.8017272732727272,0.00034471717867395386,2,nmap_03.pcap,nmap
2026-06-23T23:22:40+00:00,2026-06-23T23:22:49.486592054+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,14,75.71428571428571,22.713836473544905,54,110,1060,6,1,5,2,8.093706,1.7297391330992258,0,0.0,0,0.0,0,0.0,0.6225927793076924,0.4161418490374272,4,nmap_03.pcap,nmap
2026-06-23T23:22:40+00:00,2026-06-23T23:22:49.267489910+00:00,185.125.190.121,172.16.46.135,4460,41022,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:22:40+00:00,2026-06-23T23:22:48.648299932+00:00,185.125.190.122,172.16.46.135,4460,44024,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:22:40+00:00,2026-06-23T23:22:49.054951906+00:00,185.125.190.123,172.16.46.135,4460,51414,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:22:40+00:00,2026-06-23T23:22:49.487467051+00:00,91.189.91.112,172.16.46.135,4460,43514,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:22:40+00:00,2026-06-23T23:22:48.839890003+00:00,91.189.91.113,172.16.46.135,4460,35462,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:22:50+00:00,2026-06-23T23:22:59.834602118+00:00,172.16.46.130,172.16.46.135,53839,21923,UDP,13,75.07692307692308,19.24122792523923,60,114,976,1,11,3,1,9.62277,1.3509623528360337,0,0.0,0,0.0,0,0.0,0.8018975059166668,0.0002942282377623598,2,nmap_03.pcap,nmap
2026-06-23T23:22:50+00:00,2026-06-23T23:22:59.834712029+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,19,92.36842105263158,31.20764165243707,54,142,1755,4,2,3,3,9.622757,1.9744861062167527,2,0.10526315789473684,0,0.0,0,0.0,0.5345976617777777,0.49722478235092754,6,nmap_03.pcap,nmap
2026-06-23T23:22:50+00:00,2026-06-23T23:22:54.410500050+00:00,172.16.46.2,172.16.46.135,53,42065,UDP,1,185.0,0.0,185,185,185,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:22:50+00:00,2026-06-23T23:22:55.562474966+00:00,185.125.190.101,172.16.46.135,80,54180,TCP,4,104.75,77.50927363870726,60,239,419,1,1,1,1,0.086653,4.0,1,0.25,0,0.0,0,0.0,0.02888464933333333,0.03974417573626865,4,nmap_03.pcap,nmap
2026-06-23T23:22:50+00:00,2026-06-23T23:22:54.462388992+00:00,91.189.91.96,172.16.46.135,80,34818,TCP,3,60.0,0.0,60,60,180,1,1,1,1,0.024944,3.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0.0124720335,0.011937021499999999,3,nmap_03.pcap,nmap
2026-06-23T23:23:00+00:00,2026-06-23T23:23:09.457077980+00:00,172.16.46.130,172.16.46.135,53839,3659,UDP,13,80.15384615384616,17.40842481208078,60,114,1042,1,10,3,1,8.820525,1.4738351742101519,0,0.0,0,0.0,0,0.0,0.7350438237499999,0.22162335180266654,3,nmap_03.pcap,nmap
2026-06-23T23:23:00+00:00,2026-06-23T23:23:08.655440092+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,13,334.61538461538464,340.1803907118282,70,844,4350,2,1,1,2,8.018777,1.6211948530305806,0,0.0,0,0.0,0,0.0,0.6682314276666665,0.3716863208138026,3,nmap_03.pcap,nmap
2026-06-23T23:23:00+00:00,2026-06-23T23:23:05.483117104+00:00,91.189.91.112,172.16.46.135,4460,43514,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,1,1.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:23:00+00:00,2026-06-23T23:23:03.780816078+00:00,91.189.91.113,172.16.46.135,4460,35462,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,1,1.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:23:10+00:00,2026-06-23T23:23:19.881025076+00:00,172.16.46.130,172.16.46.135,53839,1046,UDP,13,76.76923076923077,18.803247862470855,60,114,998,1,11,3,1,9.621842000000001,1.3510926494116198,0,0.0,0,0.0,0,0.0,0.8018201789166667,0.00035616320782437864,2,nmap_03.pcap,nmap
2026-06-23T23:23:10+00:00,2026-06-23T23:23:19.881133080+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,94.72727272727273,24.230299998483897,70,142,1042,1,0,0,1,9.62187,1.143228914961437,0,0.0,0,0.0,0,0.0,0.9621870042000001,0.3205089786574972,2,nmap_03.pcap,nmap
2026-06-23T23:23:20+00:00,2026-06-23T23:23:29.504936933+00:00,172.16.46.130,172.16.46.135,53839,2049,UDP,14,69.42857142857143,10.887176504718656,60,82,972,1,10,3,1,8.823006,1.5867607933169263,0,0.0,0,0.0,0,0.0,0.678692836,0.28933466594966084,4,nmap_03.pcap,nmap
2026-06-23T23:23:20+00:00,2026-06-23T23:23:28.703031063+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,87.77777777777777,19.876159799998128,70,110,790,1,0,0,1,8.021044,1.1220484515482025,0,0.0,0,0.0,0,0.0,1.0026305020000001,0.3474338370144825,2,nmap_03.pcap,nmap
2026-06-23T23:23:30+00:00,2026-06-23T23:23:39.929729939+00:00,172.16.46.130,172.16.46.135,53839,772,UDP,13,65.07692307692308,9.269150973164349,60,82,846,1,11,3,1,9.623517,1.3508574879641195,0,0.0,0,0.0,0,0.0,0.8019598325833334,0.0003146403363698087,2,nmap_03.pcap,nmap
2026-06-23T23:23:30+00:00,2026-06-23T23:23:39.929852009+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,80.9090909090909,17.81447085660493,70,110,890,1,0,0,1,9.623585,1.143025182403439,0,0.0,0,0.0,0,0.0,0.962358594,0.32099924065489116,2,nmap_03.pcap,nmap
2026-06-23T23:23:40+00:00,2026-06-23T23:23:49.551034927+00:00,172.16.46.130,172.16.46.135,53839,18113,UDP,12,74.41666666666667,19.889102264528905,60,114,893,1,10,2,1,8.821004,1.3603893615738072,0,0.0,0,0.0,0,0.0,0.8019095333636362,0.0004123271238261949,2,nmap_03.pcap,nmap
2026-06-23T23:23:40+00:00,2026-06-23T23:23:48.748449087+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,86.77777777777777,25.323584868996804,70,142,781,1,0,0,1,8.018323,1.1224292161839826,0,0.0,0,0.0,0,0.0,1.002290397875,0.34719765169553696,2,nmap_03.pcap,nmap
2026-06-23T23:23:50+00:00,2026-06-23T23:23:59.975061893+00:00,172.16.46.130,172.16.46.135,53839,1419,UDP,13,70.92307692307692,15.934778309198832,60,114,922,1,11,3,1,9.622052,1.3510631619949673,0,0.0,0,0.0,0,0.0,0.8018377422499999,0.0004619379480655561,2,nmap_03.pcap,nmap
2026-06-23T23:23:50+00:00,2026-06-23T23:23:59.975135088+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,87.45454545454545,24.555553478013284,70,142,962,1,0,0,1,9.621951,1.1432192909733172,0,0.0,0,0.0,0,0.0,0.9621951103000003,0.3207450372866717,2,nmap_03.pcap,nmap
2026-06-23T23:24:00+00:00,2026-06-23T23:24:09.597697973+00:00,172.16.46.130,172.16.46.135,53839,17018,UDP,12,69.16666666666667,10.846146269015962,60,82,830,1,10,3,1,8.820151,1.360520925322027,0,0.0,0,0.0,0,0.0,0.8018319172727272,0.0004098466911113678,2,nmap_03.pcap,nmap
2026-06-23T23:24:00+00:00,2026-06-23T23:24:08.796761036+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,83.33333333333333,18.856180831641268,70,110,750,1,0,0,1,8.019107,1.12231948021145,0,0.0,0,0.0,0,0.0,1.002388387875,0.3471311974097345,2,nmap_03.pcap,nmap
2026-06-23T23:24:10+00:00,2026-06-23T23:24:19.219671011+00:00,172.16.46.130,172.16.46.135,53839,17616,UDP,12,71.0,11.0,60,82,852,1,10,3,1,8.820338,1.3604920809157202,0,0.0,0,0.0,0,0.0,0.8018489967272727,0.0004955226540340255,2,nmap_03.pcap,nmap
2026-06-23T23:24:10+00:00,2026-06-23T23:24:19.219731092+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,10,90.0,20.0,70,110,900,1,0,0,1,8.820316,1.1337462285931705,0,0.0,0,0.0,0,0.0,0.9800351195555554,0.3332586172122404,2,nmap_03.pcap,nmap
2026-06-23T23:24:10+00:00,2026-06-23T23:24:14.768544912+00:00,185.125.190.121,172.16.46.135,4460,41022,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,1,1.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:24:10+00:00,2026-06-23T23:24:15.612698078+00:00,185.125.190.123,172.16.46.135,4460,51414,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,1,1.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:24:20+00:00,2026-06-23T23:24:29.643956900+00:00,172.16.46.130,172.16.46.135,53839,3283,UDP,13,70.15384615384616,10.967407335767149,60,82,912,1,11,3,1,9.622404,1.3510137383547813,0,0.0,0,0.0,0,0.0,0.8018670678333333,0.0004752801798065685,2,nmap_03.pcap,nmap
2026-06-23T23:24:20+00:00,2026-06-23T23:24:29.644063950+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,88.63636363636364,19.5507392432787,70,110,975,1,0,0,1,9.622463,1.1431584616121673,0,0.0,0,0.0,0,0.0,0.9622463941999998,0.32046945382387293,2,nmap_03.pcap,nmap
2026-06-23T23:24:20+00:00,2026-06-23T23:24:23.554263115+00:00,185.125.190.122,172.16.46.135,4460,44024,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,1,1.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:24:30+00:00,2026-06-23T23:24:39.268354892+00:00,172.16.46.130,172.16.46.135,53839,5353,UDP,24,85.16666666666667,8.019074482479606,60,90,2044,1,6,7,1,8.822456,2.7203309373262954,0,0.0,0,0.0,0,0.0,0.38358507982608697,0.4006401223878287,6,nmap_03.pcap,nmap
2026-06-23T23:24:30+00:00,2026-06-23T23:24:39.268455982+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,5,94.0,19.595917942265423,70,110,470,1,0,0,1,8.020276,0.623419942156604,0,0.0,0,0.0,0,0.0,2.0050690172500003,1.6531107619652616,2,nmap_03.pcap,nmap
2026-06-23T23:24:40+00:00,2026-06-23T23:24:49.693448067+00:00,172.16.46.130,172.16.46.135,53839,135,UDP,14,72.42857142857143,19.126325484279835,60,114,1014,1,13,1,1,9.622897,1.454863332736493,0,0.0,0,0.0,0,0.0,0.7402228575384615,0.21368326653108058,3,nmap_03.pcap,nmap
2026-06-23T23:24:40+00:00,2026-06-23T23:24:49.693536997+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,14,89.71428571428571,26.552988993516266,70,142,1256,1,0,0,1,9.622859,1.454869077890469,0,0.0,0,0.0,0,0.0,0.740219923153846,0.2136584906783388,3,nmap_03.pcap,nmap
2026-06-23T23:24:50+00:00,2026-06-23T23:24:59.314810038+00:00,172.16.46.130,172.16.46.135,53839,17674,UDP,12,67.33333333333333,10.370899457402697,60,82,808,1,10,3,1,8.819256,1.3606589943641505,0,0.0,0,0.0,0,0.0,0.8017505516363636,0.0003650648366270002,2,nmap_03.pcap,nmap
2026-06-23T23:24:50+00:00,2026-06-23T23:24:59.314913988+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,10,82.0,18.33030277982336,70,110,820,1,0,0,1,8.819257,1.133882366734522,0,0.0,0,0.0,0,0.0,0.9799174467777778,0.3332727846195302,2,nmap_03.pcap,nmap
2026-06-23T23:25:00+00:00,2026-06-23T23:25:09.740310907+00:00,172.16.46.130,172.16.46.135,53839,69,UDP,14,67.07142857142857,15.082933997043932,60,114,939,1,11,3,1,9.624069,1.4546861623706147,0,0.0,0,0.0,0,0.0,0.7403130714615386,0.21370936302930743,2,nmap_03.pcap,nmap
2026-06-23T23:25:00+00:00,2026-06-23T23:25:09.740438938+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,81.27272727272727,22.421949104680717,70,142,894,1,0,0,1,9.624147,1.142958435693054,0,0.0,0,0.0,0,0.0,0.9624147892,0.3208520890036214,2,nmap_03.pcap,nmap
2026-06-23T23:25:10+00:00,2026-06-23T23:25:19.363528967+00:00,172.16.46.130,172.16.46.135,53839,4500,UDP,12,71.0,11.0,60,82,852,1,10,3,1,8.821038,1.3603841180595753,0,0.0,0,0.0,0,0.0,0.8019126329090909,0.00036645407635621383,2,nmap_03.pcap,nmap
2026-06-23T23:25:10+00:00,2026-06-23T23:25:19.363647938+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,87.77777777777777,19.876159799998128,70,110,790,1,0,0,1,8.019021,1.122331516528015,0,0.0,0,0.0,0,0.0,1.0023777485,0.34746184507827915,2,nmap_03.pcap,nmap
2026-06-23T23:25:20+00:00,2026-06-23T23:25:29.787878036+00:00,172.16.46.130,172.16.46.135,53839,32345,UDP,13,68.46153846153847,10.703093619031439,60,82,890,1,11,2,1,9.622151,1.3510492612306748,0,0.0,0,0.0,0,0.0,0.801845928,0.00037785262919666425,2,nmap_03.pcap,nmap
2026-06-23T23:25:20+00:00,2026-06-23T23:25:29.787921906+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,84.54545454545455,19.241827716833384,70,110,930,1,0,0,1,9.622046,1.143208003786305,0,0.0,0,0.0,0,0.0,0.9622046948000001,0.32093090889947806,2,nmap_03.pcap,nmap
2026-06-23T23:25:30+00:00,2026-06-23T23:25:39.410892963+00:00,172.16.46.130,172.16.46.135,53839,9001,UDP,12,78.16666666666667,18.911342863183695,60,114,938,1,9,3,1,8.820671,1.3604407193058214,0,0.0,0,0.0,0,0.0,0.8018791891818182,0.0003323950092448347,2,nmap_03.pcap,nmap
2026-06-23T23:25:30+00:00,2026-06-23T23:25:39.411005020+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,99.33333333333333,28.72087897138402,70,142,894,1,0,0,1,8.019271,1.1222965279512316,0,0.0,0,0.0,0,0.0,1.002408891875,0.3474533893511518,2,nmap_03.pcap,nmap
2026-06-23T23:25:40+00:00,2026-06-23T23:25:49.834718943+00:00,172.16.46.130,172.16.46.135,53839,1001,UDP,13,60.0,0.0,60,60,780,1,11,3,1,9.622501,1.351000119407626,0,0.0,0,0.0,0,0.0,0.8018751541666665,0.0003429209527655563,2,nmap_03.pcap,nmap
2026-06-23T23:25:40+00:00,2026-06-23T23:25:49.834832907+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,70.0,0.0,70,70,770,1,0,0,1,9.62252,1.1431516899938894,0,0.0,0,0.0,0,0.0,0.9622520924,0.320716216100422,2,nmap_03.pcap,nmap
2026-06-23T23:25:50+00:00,2026-06-23T23:25:59.454135895+00:00,172.16.46.130,172.16.46.135,53839,207,UDP,12,65.5,9.526279441628825,60,82,786,1,10,3,1,8.817567,1.3609196278293094,0,0.0,0,0.0,0,0.0,0.801597075090909,0.0006165244105546165,2,nmap_03.pcap,nmap
2026-06-23T23:25:50+00:00,2026-06-23T23:25:58.653599024+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,78.88888888888889,16.62958838566196,70,110,710,1,0,0,1,8.016982,1.1226169648378903,0,0.0,0,0.0,0,0.0,1.002122759875,0.34735044862437026,2,nmap_03.pcap,nmap
2026-06-23T23:26:00+00:00,2026-06-23T23:26:09.875864029+00:00,172.16.46.130,172.16.46.135,53839,776,UDP,14,69.57142857142857,11.06289994088534,60,84,974,1,11,3,1,9.620517,1.4552232483971497,0,0.0,0,0.0,0,0.0,0.7400398437692307,0.21362979435978785,3,nmap_03.pcap,nmap
2026-06-23T23:26:00+00:00,2026-06-23T23:26:09.875984907+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,11,84.72727272727273,19.489348648525986,70,112,932,1,0,0,1,9.620523,1.1433889820750909,0,0.0,0,0.0,0,0.0,0.9620523929000001,0.32050464756292696,2,nmap_03.pcap,nmap
2026-06-23T23:26:10+00:00,2026-06-23T23:26:19.493738890+00:00,172.16.46.130,172.16.46.135,53839,1054,UDP,14,80.42857142857143,16.80439689789672,60,114,1126,1,10,3,1,8.815912,1.5880376301396837,0,0.0,0,0.0,0,0.0,0.6781471509230769,0.28916216500640335,2,nmap_03.pcap,nmap
2026-06-23T23:26:10+00:00,2026-06-23T23:26:18.692857027+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,9,100.44444444444444,23.58488739808284,70,142,904,1,0,0,1,8.014912,1.1229069015355377,0,0.0,0,0.0,0,0.0,1.0018640159999999,0.3466356298586783,2,nmap_03.pcap,nmap
2026-06-23T23:26:20+00:00,2026-06-23T23:26:29.917002916+00:00,172.16.46.130,172.16.46.135,53839,17605,UDP,14,69.42857142857143,10.887176504718658,60,82,972,1,11,3,1,9.621207,1.4551188847719418,0,0.0,0,0.0,0,0.0,0.7400929193846153,0.213646160568216,2,nmap_03.pcap,nmap
2026-06-23T23:26:20+00:00,2026-06-23T23:26:29.917114973+00:00,172.16.46.135,172.16.46.130,0,0,ICMP,12,88.25,19.070592544543548,70,110,1059,2,1,1,2,9.621201,1.247245536186179,0,0.0,0,0.0,0,0.0,0.8746546398181819,0.37757016030121887,3,nmap_03.pcap,nmap
2026-06-23T23:26:20+00:00,2026-06-23T23:26:21.410093069+00:00,172.16.46.2,172.16.46.135,53,33655,UDP,1,257.0,0.0,257,257,257,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,nmap_03.pcap,nmap
2026-06-23T23:26:30+00:00,2026-06-23T23:26:39.412332058+00:00,172.16.46.1,224.0.0.251,5353,5353,UDP,5,144.8,81.77628017952394,98,308,724,2,2,2,1,4.72163,1.0589563349944828,0,0.0,0,0.0,0,0.0,1.180407524,0.8330591172983861,2,nmap_03.pcap,nmap
